Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,source_file,Unnamed: 0,press_alt,ias,hdg,gps_gs,gps_trk,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,efficiency
16.06,1.0,10.0,2026-01-10 22:05:43,37.08159,-121.59972,434.0,0.0,341.1,-12.6,,,,,0.0,11.1,-0.9,51.2,0.0,-169.0,0.0,-0.02,1.0,,-91.0,15.0,0.0,30.44,-181.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.6,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,25.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.6,-9.0,0.0,,,0.653,0.732,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,77.0,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
17.06,1.0,10.0,2026-01-10 22:05:44,37.08159,-121.59972,434.0,0.0,341.1,-12.6,,,,,0.0,11.1,-0.9,51.2,0.0,-170.0,-0.0,-0.02,1.0,,-75.0,15.0,0.0,30.44,-181.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.6,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.6,-9.0,0.0,,,0.653,0.732,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
18.06,1.0,10.0,2026-01-10 22:05:45,37.08159,-121.59972,434.0,0.0,341.1,-12.6,,,,,0.0,11.0,-0.9,51.2,0.0,-170.0,0.0,-0.02,1.0,,-45.0,15.0,0.0,30.44,-181.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.6,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.6,-9.0,0.0,,,0.653,0.732,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
19.06,1.0,10.0,2026-01-10 22:05:46,37.08159,-121.59972,434.0,0.0,341.1,-12.6,,,,,0.0,11.0,-0.9,51.2,0.0,-171.0,0.0,-0.02,1.0,,-35.0,15.0,0.0,30.44,-184.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.4,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.4,-9.0,0.0,,,0.653,0.732,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
20.06,1.0,10.0,2026-01-10 22:05:47,37.08159,-121.59972,435.0,0.0,341.1,-12.6,,,,,0.0,11.0,-0.9,51.2,0.0,-171.0,0.0,-0.02,1.0,,-39.0,15.0,0.0,30.44,-182.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.2,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.2,-9.0,0.0,,,0.653,0.732,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
21.06,1.0,10.0,2026-01-10 22:05:48,37.08159,-121.59972,435.0,0.0,341.1,-12.6,,,,,0.0,11.0,-0.9,51.3,0.0,-171.0,0.0,-0.02,1.0,,-15.0,15.0,0.0,30.44,-182.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.0,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.0,-9.0,0.0,,,0.653,0.732,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
22.06,1.0,10.0,2026-01-10 22:05:49,37.08159,-121.59972,435.0,0.0,341.1,-12.6,,,,,0.0,11.0,-0.9,51.2,0.0,-171.0,0.0,-0.02,1.0,,-8.0,15.0,0.0,30.44,-182.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.0,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.0,-9.0,0.0,,,0.653,0.732,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
23.06,1.0,10.0,2026-01-10 22:05:50,37.08158,-121.59972,436.0,0.0,341.1,-12.6,,,,,0.0,11.0,-0.9,51.2,0.0,-171.0,0.0,-0.02,1.0,,6.0,15.0,0.0,30.44,-175.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.0,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.0,-9.0,0.0,,,0.653,0.731,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
24.06,1.0,10.0,2026-01-10 22:05:51,37.08158,-121.59972,436.0,0.0,341.1,-12.6,,,,,0.0,11.0,-0.9,51.2,0.0,-171.0,0.0,-0.02,1.0,,0.0,15.0,0.0,30.44,-175.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.0,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.0,-9.0,0.0,,,0.653,0.731,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
25.06,1.0,10.0,2026-01-10 22:05:52,37.08158,-121.59972,436.0,0.0,341.1,-12.6,,,,,0.0,11.0,-0.9,51.2,0.0,-171.0,0.0,-0.02,1.0,,9.0,15.0,0.0,30.44,-175.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.0,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.0,-9.0,0.0,,,0.653,0.731,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
26.06,1.0,10.0,2026-01-10 22:05:53,37.08158,-121.59972,436.0,0.0,341.1,-12.6,,,,,0.0,11.0,-0.9,51.2,0.0,-171.0,-0.0,-0.02,1.0,,35.0,15.0,0.0,30.44,-174.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.0,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.0,-8.0,0.0,,,0.653,0.731,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.25300000000000006,327.2,True,2026-01-10 22:05:33 - Flight 19,
27.06,1.0,10.0,2026-01-10 22:05:54,37.08158,-121.59972,437.0,0.1,341.1,-12.6,,,,,0.0,11.0,-0.9,51.2,0.0,-171.0,-0.0,-0.02,1.0,,4.0,15.0,0.0,30.44,-174.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.0,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.0,-9.0,0.0,,,0.653,0.732,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.3373333333333334,327.2,True,2026-01-10 22:05:33 - Flight 19,
28.06,1.0,10.0,2026-01-10 22:05:55,37.08158,-121.59972,437.0,0.0,341.1,-12.6,,,,,0.0,11.0,-0.9,51.3,0.0,-171.0,0.0,-0.02,1.0,,-28.0,15.0,0.0,30.44,-174.0,,,241.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,30.5,0.0,,0.0,0.0,,,37.7,0.0,0.0,-0.6,0.8,0.3,,,,,35.0,24.0,35.0,25.0,35.0,26.0,34.0,25.0,,,-2.0,254.4,,0.0,-9.0,0.0,,,0.653,0.731,0.0,30.3,,,,,,2026-02-01-N890GF-SN35347-17.4.0.23677-FIRST-USER_LOG_DATA-PART_02.csv,,,,,,,59.0,86.0,,,,,95.0,75.2,95.0,77.0,95.0,78.8,93.2,77.0,,,86.53999999999999,0.0,94.55,1.602542372881356,1.4576271186440677,0.0,0.42166666666666675,327.2,True,2026-01-10 22:05:33 - Flight 19,
