Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,source_file,Unnamed: 0,press_alt,ias,hdg,gps_gs,gps_trk,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,efficiency
18.06,1.0,8.0,2026-02-07 23:30:18,37.08161,-121.59956,394.0,0.0,50.4,-12.6,,,,,0.0,10.9,-1.3,57.0,0.0,-28.0,-0.0,-0.02,1.0,,-98.0,21.0,0.0,30.25,715.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,0.0,,0.0,0.0,,,36.4,0.0,0.0,-0.8,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,-37.0,254.4,,0.0,-8.0,0.0,,,0.654,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0,1.6023333333333332,267.8,True,2026-02-07 23:30:08 - Flight 21,
19.06,1.0,8.0,2026-02-07 23:30:19,37.08158,-121.59956,387.0,0.1,50.4,-12.6,,,,,0.0,10.9,-1.3,56.9,0.0,-28.0,-0.0,-0.02,1.0,,-56.0,21.0,0.0,30.25,711.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,0.0,,0.0,0.0,,,36.4,0.0,0.0,-0.8,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,-37.0,254.4,,0.0,-8.0,0.0,,,0.653,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0,1.6866666666666665,267.8,True,2026-02-07 23:30:08 - Flight 21,
20.06,1.0,8.0,2026-02-07 23:30:20,37.08158,-121.59956,389.0,0.0,50.4,-12.6,,,,,0.0,10.9,-1.3,56.9,0.0,-30.0,-0.0,-0.02,1.0,,-55.0,21.0,0.0,30.25,712.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,0.0,,0.0,0.0,,,36.4,0.0,0.0,-0.8,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,-37.0,254.4,,0.0,-8.0,0.0,,,0.653,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0,1.7709999999999997,267.8,True,2026-02-07 23:30:08 - Flight 21,
21.06,1.0,8.0,2026-02-07 23:30:21,37.08158,-121.59955,389.0,0.0,50.4,-12.6,,,,,0.0,10.9,-1.3,56.9,0.0,-30.0,-0.0,-0.02,1.0,,-41.0,21.0,0.0,30.25,712.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,0.0,,0.0,0.0,,,36.4,0.0,0.0,-0.8,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,-37.0,254.4,,0.0,-8.0,0.0,,,0.654,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0,1.7709999999999997,267.8,True,2026-02-07 23:30:08 - Flight 21,
22.06,1.0,8.0,2026-02-07 23:30:22,37.08158,-121.59955,390.0,0.0,50.4,-12.6,,,,,0.0,10.9,-1.3,56.9,0.0,-30.0,-0.0,-0.02,1.0,,-48.0,21.0,0.0,30.25,712.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,0.0,,0.0,0.0,,,36.4,0.0,0.0,-0.8,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,-37.0,254.4,,0.0,-8.0,0.0,,,0.653,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0,1.7709999999999997,267.8,True,2026-02-07 23:30:08 - Flight 21,
23.06,1.0,8.0,2026-02-07 23:30:23,37.08158,-121.59955,390.0,0.0,50.4,-12.6,,,,,0.0,10.9,-1.2,57.0,0.0,-33.0,0.0,-0.02,1.0,,-87.0,21.0,0.0,30.25,719.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,0.0,,0.0,0.0,,,36.4,0.0,0.0,-0.8,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,-37.0,254.4,,0.0,-8.0,0.0,,,0.653,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0,1.7709999999999997,267.8,True,2026-02-07 23:30:08 - Flight 21,
24.06,1.0,8.0,2026-02-07 23:30:24,37.08158,-121.59955,390.0,0.0,50.4,-12.6,,,,,0.0,10.9,-1.2,57.0,0.0,-34.0,0.0,-0.02,1.0,,-78.0,21.0,0.0,30.25,719.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,0.0,,0.0,0.0,,,36.4,0.0,0.0,-0.8,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,-37.0,254.4,,0.0,-8.0,0.0,,,0.653,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0,1.7709999999999997,267.8,True,2026-02-07 23:30:08 - Flight 21,
25.06,1.0,8.0,2026-02-07 23:30:25,37.08158,-121.59955,390.0,0.1,50.4,-12.6,,,,,0.0,11.0,-1.2,57.0,0.0,-35.0,0.0,-0.02,1.0,,-78.0,21.0,0.0,30.25,719.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,0.0,,0.0,0.0,,,36.4,0.0,0.0,-0.8,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,-37.0,254.4,,0.0,-8.0,0.0,,,0.653,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0,1.855333333333333,267.8,True,2026-02-07 23:30:08 - Flight 21,
26.06,1.0,8.0,2026-02-07 23:30:26,37.08158,-121.59955,390.0,0.0,50.4,-12.6,,,,,0.0,11.0,-1.2,57.0,0.0,-35.0,0.0,-0.02,1.0,,-62.0,21.0,0.0,30.25,713.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,0.0,,0.0,3.3,,,36.4,0.0,0.0,-0.7,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,-38.0,254.4,,3.3,-8.0,0.0,,,0.653,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0,1.9396666666666664,267.8,True,2026-02-07 23:30:08 - Flight 21,
27.06,1.0,8.0,2026-02-07 23:30:27,37.08158,-121.59955,390.0,0.1,50.4,-12.6,,,,,0.0,11.0,-1.2,56.9,0.0,-36.0,-0.0,-0.02,1.0,,-45.0,21.0,0.0,30.25,713.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,1.3,,1.3,20.9,,,36.4,0.0,0.0,-0.7,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,22.0,21.0,21.0,,,-38.0,254.4,,20.9,-8.0,0.0,,,0.653,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,71.6,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.00018055555555555557,2.0239999999999996,267.8,True,2026-02-07 23:30:08 - Flight 21,
28.06,1.0,8.0,2026-02-07 23:30:28,37.08158,-121.59955,390.0,0.0,50.4,-12.6,,,,,0.0,11.0,-1.2,56.9,0.0,-36.0,0.0,-0.02,1.0,,-17.0,21.0,0.0,30.25,713.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,2.4,,2.4,27.8,,,36.4,0.0,0.0,-0.6,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,-38.0,254.4,,27.8,-8.0,0.0,,,0.654,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0006944444444444445,2.108333333333333,267.8,True,2026-02-07 23:30:08 - Flight 21,
29.06,1.0,8.0,2026-02-07 23:30:29,37.08158,-121.59955,390.0,0.0,50.4,-12.6,,,,,0.0,11.0,-1.2,56.9,0.0,-36.0,0.0,-0.02,1.0,,-16.0,21.0,0.0,30.25,712.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,3.2,,3.2,30.7,,,36.4,0.0,0.0,-0.6,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,22.0,21.0,21.0,,,-38.0,254.4,,30.7,-8.0,0.0,,,0.653,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,71.6,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0014722222222222224,2.108333333333333,267.8,True,2026-02-07 23:30:08 - Flight 21,
30.06,1.0,8.0,2026-02-07 23:30:30,37.08158,-121.59955,389.0,0.0,50.4,-12.6,,,,,0.0,11.0,-1.2,56.9,0.0,-36.0,0.0,-0.02,1.0,,-12.0,21.0,0.0,30.25,712.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,3.2,,3.2,33.4,,,36.4,0.0,0.0,-0.6,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,22.0,21.0,21.0,,,-38.0,254.4,,33.4,-8.0,0.0,,,0.654,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,71.6,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.002361111111111111,2.108333333333333,267.8,True,2026-02-07 23:30:08 - Flight 21,
31.06,1.0,8.0,2026-02-07 23:30:31,37.08158,-121.59955,389.0,0.0,50.4,-12.6,,,,,0.0,11.0,-1.2,56.9,0.0,-37.0,0.0,-0.02,1.0,,-23.0,21.0,0.0,30.25,712.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,30.4,3.2,,3.2,34.1,,,36.4,0.0,0.0,-0.6,1.1,0.4,,,,,21.0,21.0,21.0,21.0,21.0,22.0,21.0,21.0,,,-38.0,254.4,,34.1,-8.0,0.0,,,0.653,0.791,0.0,19.9,,,,,,2026-02-14-N890GF-SN35347-17.4.0.23677-2ND_TAXI-USER_LOG_DATA.csv,,,,,,,69.8,68.0,,,,,69.8,69.8,69.8,69.8,69.8,71.6,69.8,69.8,,,67.82,0.0,69.8,1.0,0.9742120343839542,0.0032500000000000003,2.108333333333333,267.8,True,2026-02-07 23:30:08 - Flight 21,
