Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,source_file,Unnamed: 0,press_alt,ias,hdg,gps_gs,gps_trk,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,efficiency
4.56,1.0,10.0,2025-11-06 22:23:21,37.08153,-121.59956,395.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
4.81,1.0,10.0,2025-11-06 22:23:21,37.08153,-121.59956,395.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
5.06,1.0,10.0,2025-11-06 22:23:21,37.08153,-121.59956,394.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
5.31,1.0,10.0,2025-11-06 22:23:21,37.08153,-121.59956,394.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
5.56,1.0,10.0,2025-11-06 22:23:22,37.08153,-121.59956,394.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
5.81,1.0,10.0,2025-11-06 22:23:22,37.08153,-121.59956,394.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
6.06,1.0,10.0,2025-11-06 22:23:22,37.08153,-121.59956,394.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
6.31,1.0,10.0,2025-11-06 22:23:22,37.08153,-121.59956,393.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
6.56,1.0,10.0,2025-11-06 22:23:23,37.08153,-121.59956,393.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
6.81,1.0,10.0,2025-11-06 22:23:23,37.08153,-121.59956,393.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
7.06,1.0,10.0,2025-11-06 22:23:23,37.08153,-121.59956,392.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
7.31,1.0,10.0,2025-11-06 22:23:23,37.08153,-121.59956,392.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
7.56,1.0,10.0,2025-11-06 22:23:24,37.08153,-121.59956,392.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
7.81,1.0,10.0,2025-11-06 22:23:24,37.08153,-121.59956,391.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
8.06,1.0,10.0,2025-11-06 22:23:24,37.08153,-121.59956,391.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
8.31,1.0,10.0,2025-11-06 22:23:24,37.08153,-121.59956,391.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
8.56,1.0,10.0,2025-11-06 22:23:25,37.08153,-121.59955,391.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
8.81,1.0,10.0,2025-11-06 22:23:25,37.08153,-121.59955,390.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
9.06,1.0,10.0,2025-11-06 22:23:25,37.08153,-121.59955,390.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
9.31,1.0,10.0,2025-11-06 22:23:25,37.08153,-121.59955,390.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
9.56,1.0,10.0,2025-11-06 22:23:26,37.08153,-121.59955,390.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
9.81,1.0,10.0,2025-11-06 22:23:26,37.08153,-121.59955,389.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
10.06,1.0,10.0,2025-11-06 22:23:26,37.08153,-121.59955,389.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
10.31,1.0,10.0,2025-11-06 22:23:26,37.08153,-121.59955,389.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325.4,True,2025-11-06 22:23:18 - Flight 13,
10.56,1.0,10.0,2025-11-06 22:23:27,37.08153,-121.59955,388.0,0.9,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.18974999999999997,325.4,True,2025-11-06 22:23:18 - Flight 13,
10.81,1.0,10.0,2025-11-06 22:23:27,37.08153,-121.59955,388.0,0.1,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.4005833333333333,325.4,True,2025-11-06 22:23:18 - Flight 13,
11.06,1.0,10.0,2025-11-06 22:23:27,37.08153,-121.59955,388.0,0.2,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.4638333333333333,325.4,True,2025-11-06 22:23:18 - Flight 13,
11.31,1.0,10.0,2025-11-06 22:23:27,37.08153,-121.59955,387.0,0.1,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5270833333333333,325.4,True,2025-11-06 22:23:18 - Flight 13,
11.56,1.0,10.0,2025-11-06 22:23:28,37.08153,-121.59955,387.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
